SubmissionDate,start,end,day,deviceid,intro_gps-gps_obs-Latitude,intro_gps-gps_obs-Longitude,intro_gps-gps_obs-Altitude,intro_gps-gps_obs-Accuracy,intro-method_etg,intro-nom_etg,intro-label_nom_etg,intro-concat_code_nom,intro-code_etg,intro-label_code_etg,intro-concat_nom_code,intro-thou,intro_etat-state,intro_etat-assec,intro_etat-cult_assec,intro_etat-com_autre,intro_bird-bird_yes_no,meta-instanceID,meta-instanceName,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2020-11-17T16:18:03.107Z,2020-11-17T13:00:04.395+01:00,2020-11-17T13:03:00.838+01:00,2020-11-17,865119031770144,46.0682651,5.1716229,310.3192587401718,6.531,nom,,,,38108,GAINE,,F,A,Acr,mais,,1,uuid:ee443500-15cc-4795-a88f-19d2631e0fd6,piscivore_2020-11-17,uuid:ee443500-15cc-4795-a88f-19d2631e0fd6,37,Autre,0,0
2020-11-17T16:18:02.781Z,2020-11-17T12:52:16.015+01:00,2020-11-17T12:54:58.823+01:00,2020-11-17,865119031770144,46.0660417,5.1664204,313.1090182606131,4.979,nom,,,,38118,DEVANT,,F,E,,,,1,uuid:21b65bbf-5e88-4543-be9e-b102ec7e6b1f,piscivore_2020-11-17,uuid:21b65bbf-5e88-4543-be9e-b102ec7e6b1f,37,Autre,0,0
2020-11-17T16:18:01.342Z,2020-11-17T12:44:53.766+01:00,2020-11-17T12:48:24.212+01:00,2020-11-17,865119031770144,46.0632803,5.1653452,336.97617685236037,4.935,nom,,,,38117,COTES,,F,A,Acr,avoine,,0,uuid:bde97f8d-bb5b-4609-ab5e-039c48187f74,piscivore_2020-11-17,uuid:bde97f8d-bb5b-4609-ab5e-039c48187f74,37,Autre,0,0
2020-11-17T16:18:00.752Z,2020-11-17T12:36:48.887+01:00,2020-11-17T12:38:36.826+01:00,2020-11-17,865119031770144,46.0634628,5.1544815,156.48956664744765,5.0,nom,,,,38134,RISOLET,,F,E,,,,1,uuid:f85c21c7-3b56-4f81-9de8-be645a4a789a,piscivore_2020-11-17,uuid:f85c21c7-3b56-4f81-9de8-be645a4a789a,37,Autre,0,0
2020-11-17T16:18:00.413Z,2020-11-17T12:30:54.660+01:00,2020-11-17T12:36:44.795+01:00,2020-11-17,865119031770144,46.0638367,5.1552264,307.51184759195894,5.0,nom,,,,38116,NIECE,,F,E,,,,1,uuid:b0ca7781-4877-4284-9bbd-95b5f37526cb,piscivore_2020-11-17,uuid:b0ca7781-4877-4284-9bbd-95b5f37526cb,37,Autre,0,0
2020-11-17T16:18:00.068Z,2020-11-17T12:27:48.097+01:00,2020-11-17T12:30:29.873+01:00,2020-11-17,865119031770144,46.0603934,5.1583059,322.6152341077104,4.08,nom,,,,38115,FAVIERE,,F,RP,,,,1,uuid:3f1b93ae-d61d-4029-8a03-f39a1e4847dc,piscivore_2020-11-17,uuid:3f1b93ae-d61d-4029-8a03-f39a1e4847dc,37,Autre,0,0
2020-11-17T16:17:59.082Z,2020-11-17T12:26:17.953+01:00,2020-11-17T12:27:04.510+01:00,2020-11-17,865119031770144,46.0587002,5.1569161,321.07658664602786,5.0,nom,,,,38114,PETITE CHAUX,,F,E,,,,1,uuid:6b7663f8-1803-47ba-b2d0-5e586c3a6bc1,piscivore_2020-11-17,uuid:6b7663f8-1803-47ba-b2d0-5e586c3a6bc1,37,Autre,0,0
2020-11-17T16:17:58.584Z,2020-11-17T12:22:40.575+01:00,2020-11-17T12:23:47.142+01:00,2020-11-17,865119031770144,46.0539608,5.1565632,335.8000183105469,7.988,nom,,,,38113,GRANDE CHAUX,,F,E,,,,0,uuid:7f54734a-f67b-4d05-bbc9-acf95fd24c8a,piscivore_2020-11-17,uuid:7f54734a-f67b-4d05-bbc9-acf95fd24c8a,37,Autre,0,0
2020-11-17T16:17:58.258Z,2020-11-17T12:20:43.051+01:00,2020-11-17T12:22:23.462+01:00,2020-11-17,865119031770144,46.0545792,5.1564581,335.8000183105469,17.059,nom,,,,38112,LACLET,,F,E,,,,0,uuid:1b73cebf-f81f-4855-b3ec-ab07c2b7d9b0,piscivore_2020-11-17,uuid:1b73cebf-f81f-4855-b3ec-ab07c2b7d9b0,37,Autre,0,0
2020-11-17T16:17:57.614Z,2020-11-17T12:10:55.842+01:00,2020-11-17T12:13:41.430+01:00,2020-11-17,865119031770144,46.0337162,5.1510441,281.2848791331053,6.102,nom,,,,07414,CORVEYZIEUX,,F,E,,,,1,uuid:14dd8995-d823-46d0-a880-e1cdd62a2bbc,piscivore_2020-11-17,uuid:14dd8995-d823-46d0-a880-e1cdd62a2bbc,37,Autre,0,0
2020-11-17T16:17:57.209Z,2020-11-17T12:06:34.629+01:00,2020-11-17T12:10:36.531+01:00,2020-11-17,865119031770144,46.0286795,5.1543615,339.19972687773407,5.0,nom,,,,07412,PETIT ETANG LA ROUE,,F,RA,,,,1,uuid:b47afb1b-9b1a-4058-bfab-0c0c889fb91a,piscivore_2020-11-17,uuid:b47afb1b-9b1a-4058-bfab-0c0c889fb91a,37,Autre,0,0
2020-11-17T16:17:56.878Z,2020-11-17T12:01:10.660+01:00,2020-11-17T12:05:43.842+01:00,2020-11-17,865119031770144,46.0174774,5.1493,331.05659338925034,5.0,nom,,,,07411,PLAT,,F,E,,,,1,uuid:7d6df7d9-8f38-4cf5-b7f9-c12ddbc77fff,piscivore_2020-11-17,uuid:7d6df7d9-8f38-4cf5-b7f9-c12ddbc77fff,37,Autre,0,0
2020-11-17T16:17:55.505Z,2020-11-17T11:57:04.793+01:00,2020-11-17T12:00:27.225+01:00,2020-11-17,865119031770144,46.0183018,5.1527364,347.5106781916693,5.0,nom,,,,07404,FOUR,,O,V,,,,1,uuid:e433a98c-70d5-46c5-85cb-40f98fa35490,piscivore_2020-11-17,uuid:e433a98c-70d5-46c5-85cb-40f98fa35490,37,Autre,0,0
2020-11-17T16:17:55.028Z,2020-11-17T11:54:09.430+01:00,2020-11-17T11:55:06.023+01:00,2020-11-17,865119031770144,46.0172897,5.1554532,349.00983913522214,5.0,nom,,,,07461,FOUR EST/merlatier,,F,E,,,,1,uuid:b6893b9d-5399-4704-b50b-7a638e5e5239,piscivore_2020-11-17,uuid:b6893b9d-5399-4704-b50b-7a638e5e5239,37,Autre,0,0
2020-11-17T16:17:54.648Z,2020-11-17T11:48:42.713+01:00,2020-11-17T11:51:54.101+01:00,2020-11-17,865119031770144,46.0156485,5.1563888,385.32846119161695,4.663,nom,,,,07410,QUEUE,,F,V,,,,1,uuid:a0e24c42-5c54-4157-9392-138cf45b815b,piscivore_2020-11-17,uuid:a0e24c42-5c54-4157-9392-138cf45b815b,37,Autre,0,0
2020-11-17T16:17:54.332Z,2020-11-17T11:45:21.171+01:00,2020-11-17T11:46:39.192+01:00,2020-11-17,865119031770144,46.0138534,5.1580924,309.28975263703614,4.971,nom,,,,07409,CARRONNIER,,F,E,,,,1,uuid:955cba59-60e4-4001-a80a-de9a3b7b4420,piscivore_2020-11-17,uuid:955cba59-60e4-4001-a80a-de9a3b7b4420,37,Autre,0,0
2020-11-17T16:17:53.981Z,2020-11-17T11:42:17.868+01:00,2020-11-17T11:45:12.696+01:00,2020-11-17,865119031770144,46.0107485,5.1599643,337.0266830297187,5.345,nom,,,,07408,LECHERE,,NSP,E,,,,1,uuid:83c3efd6-a9f8-40c4-84be-3ea6808deb92,piscivore_2020-11-17,uuid:83c3efd6-a9f8-40c4-84be-3ea6808deb92,37,Autre,0,0
2020-11-17T16:17:53.572Z,2020-11-17T11:32:56.178+01:00,2020-11-17T11:35:26.913+01:00,2020-11-17,865119031770144,46.0027216,5.1527271,300.82022424787283,10.907,nom,,,,07403,BIETONNAY,,F,A,Acr,autre,"Maïs et tournesols... Maïs récolté, tournesols non",1,uuid:91f4d583-2a86-4d72-ba2a-a1383e456df2,piscivore_2020-11-17,uuid:91f4d583-2a86-4d72-ba2a-a1383e456df2,37,Autre,0,0
2020-11-17T16:17:52.444Z,2020-11-17T11:30:50.605+01:00,2020-11-17T11:32:08.590+01:00,2020-11-17,865119031770144,45.998445,5.1525355,337.1420108443126,5.037,nom,,,,07406,CHANTEMERLE,,F,E,,,,1,uuid:a851af75-0014-4c54-8872-0c6013fc7aed,piscivore_2020-11-17,uuid:a851af75-0014-4c54-8872-0c6013fc7aed,37,Autre,0,0
2020-11-17T16:17:51.010Z,2020-11-17T11:22:27.764+01:00,2020-11-17T11:27:00.418+01:00,2020-11-17,865119031770144,45.9929468,5.1445862,339.6272500259802,5.0,nom,,,,07443,BRET,,F,E,,,,1,uuid:b50856af-2ce3-44ec-8728-d8d71b176da8,piscivore_2020-11-17,uuid:b50856af-2ce3-44ec-8728-d8d71b176da8,37,Autre,0,0
2020-11-17T16:17:50.359Z,2020-11-17T11:12:39.878+01:00,2020-11-17T11:16:31.997+01:00,2020-11-17,865119031770144,45.9845955,5.127545,349.16081746295094,5.0,nom,,,,43417,MORLAN,,NSP,RA,,,,0,uuid:410e7472-7d9b-4c25-a98b-8e9c47945a0b,piscivore_2020-11-17,uuid:410e7472-7d9b-4c25-a98b-8e9c47945a0b,37,Autre,0,0
2020-11-17T16:17:49.676Z,2020-11-17T11:05:13.808+01:00,2020-11-17T11:07:51.592+01:00,2020-11-17,865119031770144,45.9861924,5.1147861,352.33671448379755,5.0,nom,,,,43415,PORTE,,NSP,E,,,,1,uuid:74daabaf-b074-42be-8034-986b6ea5f023,piscivore_2020-11-17,uuid:74daabaf-b074-42be-8034-986b6ea5f023,37,Autre,0,0
2020-11-17T16:17:48.989Z,2020-11-17T10:54:54.876+01:00,2020-11-17T11:03:44.747+01:00,2020-11-17,865119031770144,45.9856913,5.1105625,336.7482309266925,5.0,nom,,,,43414,MEZERAY,,F,E,,,,1,uuid:7c519f3c-a250-44c2-8368-023befd1a567,piscivore_2020-11-17,uuid:7c519f3c-a250-44c2-8368-023befd1a567,37,Autre,0,0
2020-11-17T16:17:48.397Z,2020-11-17T10:45:13.813+01:00,2020-11-17T10:51:33.621+01:00,2020-11-17,865119031770144,45.9793824,5.0995011,277.48014265857637,3.629,nom,,,,43402,CHAPELIER,,F,RP,,,,1,uuid:f72e41ea-c8f1-41eb-8f50-1ef6ff2d1350,piscivore_2020-11-17,uuid:f72e41ea-c8f1-41eb-8f50-1ef6ff2d1350,37,Autre,0,0
2020-11-17T16:17:47.708Z,2020-11-17T10:31:09.815+01:00,2020-11-17T10:36:08.170+01:00,2020-11-17,865119031770144,45.9703638,5.1350593,323.7654098570347,5.0,code,PLANCHE OUEST,43407,,,,,F,RP,,,,1,uuid:62e3ccd8-5020-4adb-8a12-d9c83ef3812b,piscivore_2020-11-17,uuid:62e3ccd8-5020-4adb-8a12-d9c83ef3812b,37,Autre,0,0
2020-11-17T16:17:47.392Z,2020-11-17T10:24:05.651+01:00,2020-11-17T10:27:05.410+01:00,2020-11-17,865119031770144,45.9644907,5.1129333,316.4688884196803,5.0,code,GRAND TARON,19816,,,,,F,E,,,,1,uuid:01aed39d-67f5-404d-a30f-693b7d8e541f,piscivore_2020-11-17,uuid:01aed39d-67f5-404d-a30f-693b7d8e541f,37,Autre,0,0
2020-11-17T16:17:47.078Z,2020-11-17T10:14:41.220+01:00,2020-11-17T10:19:45.460+01:00,2020-11-17,865119031770144,45.9598246,5.0977715,344.7271230565384,5.0,code,OSIERS,19803,,,,,F,RP,,,,1,uuid:e305ae91-c182-4e26-a4f2-fcda18a9c20a,piscivore_2020-11-17,uuid:e305ae91-c182-4e26-a4f2-fcda18a9c20a,37,Autre,0,0
2020-11-17T16:17:46.777Z,2020-11-17T10:01:26.065+01:00,2020-11-17T10:05:37.663+01:00,2020-11-17,865119031770144,45.9566361,5.1057113,328.52142401970923,5.338,code,GRANDES VERNAYES,19806,,,,,O,V,,,,1,uuid:3ec7b976-dd3f-409d-81bd-c9fb0dee7bba,piscivore_2020-11-17,uuid:3ec7b976-dd3f-409d-81bd-c9fb0dee7bba,37,Autre,0,0
2020-11-17T16:17:45.770Z,2020-11-17T09:43:19.266+01:00,2020-11-17T10:08:53.612+01:00,2020-11-17,865119031770144,45.9527453,5.1016682,315.0274396510795,5.0,code,VAREPPE,19808,,,,,F,E,,,,0,uuid:06aa91c2-8a2c-4875-a87d-63c682e9a1bc,piscivore_2020-11-17,uuid:06aa91c2-8a2c-4875-a87d-63c682e9a1bc,37,Autre,0,0
2020-11-17T16:17:45.450Z,2020-11-17T09:34:48.046+01:00,2020-11-17T09:40:05.449+01:00,2020-11-17,865119031770144,45.9451095,5.0831553,340.22410613298416,5.453,code,CHANAUDIDIER,19818,,,,,F,VP,,,,1,uuid:4b9de35b-318e-4936-8299-c513d9d3192c,piscivore_2020-11-17,uuid:4b9de35b-318e-4936-8299-c513d9d3192c,37,Autre,0,0
2020-11-17T16:17:45.102Z,2020-11-17T09:30:00.437+01:00,2020-11-17T09:32:01.331+01:00,2020-11-17,865119031770144,45.95019,5.0819373,325.55445710010827,4.986,code,ETROIT,19802,,,,,F,VP,,,,1,uuid:bf735df5-0b22-498a-8b85-075015d9fa94,piscivore_2020-11-17,uuid:bf735df5-0b22-498a-8b85-075015d9fa94,37,Autre,0,0
2020-11-17T16:17:44.746Z,2020-11-17T09:27:41.671+01:00,2020-11-17T09:29:42.927+01:00,2020-11-17,865119031770144,45.9502622,5.082,336.996973907575,5.0,code,NEYRIEUX,19801,,,,,F,E,,,,1,uuid:39f75030-8254-4d7f-84e5-a32359988996,piscivore_2020-11-17,uuid:39f75030-8254-4d7f-84e5-a32359988996,37,Autre,0,0
2020-11-17T16:17:44.363Z,2020-11-17T09:20:20.869+01:00,2020-11-17T09:23:44.272+01:00,2020-11-17,865119031770144,45.940149,5.0783813,346.0305750807747,5.0,code,GRAND ETG DU MONTELLIER,26001,,,,,F,E,,,,1,uuid:ed39d9f6-73a9-4a26-b47c-80ce7043d729,piscivore_2020-11-17,uuid:ed39d9f6-73a9-4a26-b47c-80ce7043d729,37,Autre,0,0
2020-11-17T16:17:43.928Z,2020-11-17T09:08:49.138+01:00,2020-11-17T09:15:21.207+01:00,2020-11-17,865119031770144,45.9301424,5.0636679,346.16509251482785,5.0,code,VAVRE EST,26013,,,,,F,A,Acr,autre,Sarasin,0,uuid:2a4b5431-5a49-4557-a92d-359743853fa5,piscivore_2020-11-17,uuid:2a4b5431-5a49-4557-a92d-359743853fa5,37,Autre,0,0
2020-11-17T16:17:43.568Z,2020-11-17T09:01:56.057+01:00,2020-11-17T09:06:20.012+01:00,2020-11-17,865119031770144,45.930558,4.958442,0.0,1000.0,code,CHEVRIER,26212,,,,,F,E,,,,1,uuid:6cbc5b0d-e2c9-4829-aa75-85950028cc96,piscivore_2020-11-17,uuid:6cbc5b0d-e2c9-4829-aa75-85950028cc96,37,Autre,0,0
2020-11-17T16:17:30.141Z,2020-11-17T16:51:37.587+01:00,2020-11-17T16:52:56.592+01:00,2020-11-17,353881087203895,46.0732275,5.091928,324.0,4.966,nom,,,,23505,MOLARD,,F,E,,,,1,uuid:281c6f21-2184-4130-bb51-2946eacd2d7a,piscivore_2020-11-17,uuid:281c6f21-2184-4130-bb51-2946eacd2d7a,36,Nicolas Prieto,0,0
2020-11-17T16:17:29.793Z,2020-11-17T16:45:58.500+01:00,2020-11-17T16:46:30.427+01:00,2020-11-17,353881087203895,46.0779485,5.0917827,323.0,4.98,nom,,,,35906,PETIT CURTELET,,F,E,,,,0,uuid:aac13778-db4b-4982-801c-add92ba59f57,piscivore_2020-11-17,uuid:aac13778-db4b-4982-801c-add92ba59f57,36,Nicolas Prieto,0,0
2020-11-17T16:17:28.532Z,2020-11-17T16:39:03.155+01:00,2020-11-17T16:41:12.475+01:00,2020-11-17,353881087203895,46.084393,5.085404,328.0,4.966,nom,,,,35911,RATAY,,O,V,,,,1,uuid:575f220b-fe9a-4600-a84a-8d2bd741b3a7,piscivore_2020-11-17,uuid:575f220b-fe9a-4600-a84a-8d2bd741b3a7,36,Nicolas Prieto,0,0
2020-11-17T16:17:28.163Z,2020-11-17T16:36:18.648+01:00,2020-11-17T16:37:57.238+01:00,2020-11-17,353881087203895,46.0812686,5.0834977,325.0,4.78,nom,,,,35903,REBOTAN,,F,E,,,,1,uuid:1e444e94-e466-485d-94e8-37927e5c4d00,piscivore_2020-11-17,uuid:1e444e94-e466-485d-94e8-37927e5c4d00,36,Nicolas Prieto,0,0
2020-11-17T16:17:27.831Z,2020-11-17T15:42:30.503+01:00,2020-11-17T15:43:10.152+01:00,2020-11-17,353881087203895,46.1137924,5.0700816,311.0,3.96,nom,,,,33502,FERRET,,F,RP,,,,0,uuid:20e8fd10-5955-4ba1-86ae-36d127bfe86b,piscivore_2020-11-17,uuid:20e8fd10-5955-4ba1-86ae-36d127bfe86b,36,Nicolas Prieto,0,0
2020-11-17T16:17:26.768Z,2020-11-17T15:33:36.162+01:00,2020-11-17T15:39:35.059+01:00,2020-11-17,353881087203895,46.1049638,5.0836307,301.0,4.78,nom,,,,33501,GRAND ROMANS,,F,RP,,,,1,uuid:a209d8c2-d560-4ece-896f-fb85067e7f10,piscivore_2020-11-17,uuid:a209d8c2-d560-4ece-896f-fb85067e7f10,36,Nicolas Prieto,0,0
2020-11-17T16:17:26.303Z,2020-11-17T15:26:40.682+01:00,2020-11-17T15:29:12.950+01:00,2020-11-17,353881087203895,46.103674,5.0929397,315.0,4.94,nom,,,,38307,PETIT GUERRIER,,F,RA,,,,0,uuid:9153c0dc-742c-47ba-96e2-c60a761efe0e,piscivore_2020-11-17,uuid:9153c0dc-742c-47ba-96e2-c60a761efe0e,36,Nicolas Prieto,0,0
2020-11-17T16:17:25.974Z,2020-11-17T15:22:06.991+01:00,2020-11-17T15:25:26.447+01:00,2020-11-17,353881087203895,46.1042537,5.0923371,311.0,4.12,nom,,,,38306,CHAFFANGE,,F,A,Acnr,autre,Non défini,1,uuid:5aed412a-905e-4a5d-bbe0-609408f94563,piscivore_2020-11-17,uuid:5aed412a-905e-4a5d-bbe0-609408f94563,36,Nicolas Prieto,0,0
2020-11-17T16:17:25.616Z,2020-11-17T15:15:40.411+01:00,2020-11-17T15:19:04.491+01:00,2020-11-17,353881087203895,46.1050219,5.0976374,296.0,5.0,nom,,,,38305,GOURD,,F,E,,,,1,uuid:0f8b88d5-02d5-4625-89c0-18c16c43bafe,piscivore_2020-11-17,uuid:0f8b88d5-02d5-4625-89c0-18c16c43bafe,36,Nicolas Prieto,0,0
2020-11-17T16:17:24.423Z,2020-11-17T15:09:35.578+01:00,2020-11-17T15:15:30.716+01:00,2020-11-17,353881087203895,46.1096625,5.1079015,313.0,5.0,nom,,,,38304,BATAILLARD,,F,E,,,,1,uuid:20ecff2d-86ce-4e55-954b-b7c94f7aa6d0,piscivore_2020-11-17,uuid:20ecff2d-86ce-4e55-954b-b7c94f7aa6d0,36,Nicolas Prieto,0,0
2020-11-17T16:17:24.003Z,2020-11-17T14:41:51.393+01:00,2020-11-17T14:44:27.502+01:00,2020-11-17,353881087203895,46.0832976,5.1360191,322.0,4.0,nom,,,,38318,NEUF,,F,A,ANC,,,0,uuid:00c70419-b67c-450d-a6e1-1923b51b26be,piscivore_2020-11-17,uuid:00c70419-b67c-450d-a6e1-1923b51b26be,36,Nicolas Prieto,0,0
2020-11-17T16:17:23.638Z,2020-11-17T14:38:00.588+01:00,2020-11-17T14:39:04.978+01:00,2020-11-17,353881087203895,46.0831617,5.1423431,318.0,4.6,nom,,,,38317,BLENEY,,F,E,,,,1,uuid:eb449f3d-1b4f-4c85-a1a4-b5204a4b67e7,piscivore_2020-11-17,uuid:eb449f3d-1b4f-4c85-a1a4-b5204a4b67e7,36,Nicolas Prieto,0,0
2020-11-17T16:17:23.306Z,2020-11-17T14:28:56.109+01:00,2020-11-17T14:34:15.539+01:00,2020-11-17,353881087203895,46.0890677,5.1574892,285.0,7.0,nom,,,,38321,TOUR DE VERFEY,,F,E,,,,1,uuid:495aab14-bbcd-4b1a-9069-0a6697e54cfb,piscivore_2020-11-17,uuid:495aab14-bbcd-4b1a-9069-0a6697e54cfb,36,Nicolas Prieto,0,0
2020-11-17T16:17:22.940Z,2020-11-17T14:24:11.683+01:00,2020-11-17T14:26:49.390+01:00,2020-11-17,353881087203895,46.0909371,5.1611269,317.0,5.0,nom,,,,21103,BRULAY,,F,RA,,,,0,uuid:338b86f7-572c-4a63-b386-a36dae4b2040,piscivore_2020-11-17,uuid:338b86f7-572c-4a63-b386-a36dae4b2040,36,Nicolas Prieto,0,0
2020-11-17T16:17:21.469Z,2020-11-17T14:20:01.336+01:00,2020-11-17T14:21:37.418+01:00,2020-11-17,353881087203895,46.0850407,5.1686518,308.0,5.0,nom,,,,38319,RENOLLY,,F,RA,,,,1,uuid:79add422-1d33-4b86-a0b3-71a79e4afc5f,piscivore_2020-11-17,uuid:79add422-1d33-4b86-a0b3-71a79e4afc5f,36,Nicolas Prieto,0,0
2020-11-17T16:17:20.879Z,2020-11-17T14:14:40.260+01:00,2020-11-17T14:16:48.267+01:00,2020-11-17,353881087203895,46.0775143,5.1873119,316.0,5.0,nom,,,,14503,BRASIERE,,F,A,ANC,,,0,uuid:4ab74856-d2b7-4a7d-b10a-b19a12821413,piscivore_2020-11-17,uuid:4ab74856-d2b7-4a7d-b10a-b19a12821413,36,Nicolas Prieto,0,0
2020-11-17T16:17:20.067Z,2020-11-17T14:02:31.955+01:00,2020-11-17T14:08:01.918+01:00,2020-11-17,353881087203895,46.0720843,5.1761828,315.0,4.8,nom,,,,38122,PETIT MARAIS,,F,RA,,,,1,uuid:4afd516e-5b99-411d-8343-83e868a2a075,piscivore_2020-11-17,uuid:4afd516e-5b99-411d-8343-83e868a2a075,36,Nicolas Prieto,0,0
2020-11-17T15:50:22.303Z,2020-11-17T16:41:05.049+01:00,2020-11-17T16:42:38.749+01:00,2020-11-17,352431102207348,46.0733011,5.1003255,270.3,3.9,nom,,,,23504,VAVRES NORD,,F,RA,,,,1,uuid:de57c578-403b-4a19-aab9-d78388dd3d28,piscivore_2020-11-17,uuid:de57c578-403b-4a19-aab9-d78388dd3d28,33,Francisque Bullifon,0,0
2020-11-17T15:50:22.055Z,2020-11-17T16:26:59.442+01:00,2020-11-17T16:27:47.331+01:00,2020-11-17,352431102207348,46.0625741,5.1000329,279.7,4.25,nom,,,,23508,PERVETIERE,,F,RA,,,,1,uuid:e352a93b-0f20-40d0-9fc4-ce80f616fe2d,piscivore_2020-11-17,uuid:e352a93b-0f20-40d0-9fc4-ce80f616fe2d,33,Francisque Bullifon,0,0
2020-11-17T15:50:21.775Z,2020-11-17T16:22:39.089+01:00,2020-11-17T16:25:04.676+01:00,2020-11-17,352431102207348,46.0612549,5.0965421,278.0,3.9,nom,,,,23507,PETITES BONNES,,F,RA,,,,1,uuid:093b353a-7185-4f2d-a1de-efdc35674cd6,piscivore_2020-11-17,uuid:093b353a-7185-4f2d-a1de-efdc35674cd6,33,Francisque Bullifon,0,0
